Date,Symbol,Adj Close,Close,High,Low,Open,Volume
2023-07-17,AKAM,92.45999908447266,92.45999908447266,92.88999938964844,92.13999938964844,92.18000030517578,638200.0
2023-07-18,AKAM,93.8000030517578,93.8000030517578,93.88999938964844,92.0,92.3000030517578,1319300.0
2023-07-19,AKAM,93.9800033569336,93.9800033569336,94.8000030517578,93.70999908447266,93.83999633789062,1260500.0
2023-07-20,AKAM,92.18000030517578,92.18000030517578,93.33000183105467,91.7300033569336,93.2300033569336,1595200.0
2023-07-21,AKAM,92.37999725341795,92.37999725341795,93.05999755859376,91.94000244140624,92.7699966430664,1612100.0
2023-07-24,AKAM,92.8000030517578,92.8000030517578,92.87000274658205,92.0,92.5500030517578,778700.0
2023-07-25,AKAM,93.56999969482422,93.56999969482422,93.7699966430664,92.87000274658205,92.88999938964844,771000.0
2023-07-26,AKAM,94.19000244140624,94.19000244140624,94.33000183105467,93.31999969482422,93.41000366210938,1001200.0
2023-07-27,AKAM,93.98999786376952,93.98999786376952,95.36000061035156,93.68000030517578,95.0,1133800.0
2023-07-28,AKAM,94.63999938964844,94.63999938964844,95.22000122070312,94.26000213623048,94.83999633789062,898400.0
2023-07-03,ALB,225.5073699951172,229.2599945068359,232.16000366210935,224.2599945068359,224.2599945068359,1496100.0
2023-07-05,ALB,225.2713165283203,229.02000427246097,232.19000244140625,226.42999267578125,228.1999969482422,1485200.0
2023-07-06,ALB,223.84503173828125,227.57000732421875,227.9600067138672,219.8699951171875,225.47999572753903,1690400.0
2023-07-07,ALB,233.63217163085935,237.52000427246097,240.2599945068359,227.0,227.0,2140800.0
2023-07-10,ALB,235.93386840820312,239.86000061035156,241.19000244140625,236.80999755859375,237.5,1281700.0
2023-07-11,ALB,235.1764678955078,239.08999633789065,247.44000244140625,238.0099945068359,244.4900054931641,1526200.0
2023-07-12,ALB,239.4552764892578,243.44000244140625,246.7100067138672,240.0,240.0,1181900.0
2023-07-13,ALB,237.71424865722656,241.6699981689453,246.0,240.1199951171875,246.0,994800.0
2023-07-14,ALB,231.41900634765625,235.27000427246097,241.7400054931641,234.5,241.4900054931641,1080400.0
2023-07-17,ALB,233.76988220214844,237.66000366210935,239.4499969482422,234.0,234.1199951171875,880100.0
2023-07-18,ALB,233.15017700195312,237.02999877929688,239.1300048828125,235.0800018310547,238.0099945068359,1071300.0
2023-07-19,ALB,228.71400451660156,232.52000427246097,237.5500030517578,231.5399932861328,237.0,1242500.0
2023-07-20,ALB,219.45802307128903,223.11000061035156,231.52999877929688,221.57000732421875,230.0,2255800.0
2023-07-21,ALB,212.45458984375,215.9900054931641,221.1199951171875,211.57000732421875,220.75,2832600.0
2023-07-24,ALB,207.34954833984375,210.8000030517578,214.38999938964844,208.3500061035156,213.9199981689453,2291700.0
2023-07-25,ALB,209.03152465820312,212.5099945068359,217.77000427246097,211.41000366210935,212.63999938964844,2097700.0
2023-07-26,ALB,206.5823211669922,210.02000427246097,213.11000061035156,208.13999938964844,211.47000122070312,1626900.0
2023-07-27,ALB,202.57891845703125,205.9499969482422,210.9499969482422,205.11000061035156,210.92999267578125,2250200.0
2023-07-28,ALB,204.64456176757812,208.0500030517578,211.9600067138672,205.6199951171875,210.3300018310547,1828100.0
2023-07-03,ALLE,116.50955200195312,118.75,119.9499969482422,117.44000244140624,119.12000274658205,483200.0
2023-07-05,ALLE,114.37068939208984,116.56999969482422,117.79000091552734,116.04000091552734,117.51000213623048,666200.0
2023-07-06,ALLE,113.24237823486328,115.41999816894533,115.68000030517578,114.33999633789062,115.11000061035156,743400.0
2023-07-07,ALLE,114.58653259277344,116.79000091552734,117.86000061035156,115.25,115.33999633789062,493600.0
2023-07-10,ALLE,116.3231430053711,118.55999755859376,118.93000030517578,116.81999969482422,116.81999969482422,512000.0
2023-07-11,ALLE,119.1095733642578,121.4000015258789,121.66999816894533,118.83999633789062,119.2300033569336,832500.0
2023-07-12,ALLE,120.04164123535156,122.3499984741211,123.19000244140624,121.5999984741211,122.9800033569336,689500.0
2023-07-13,ALLE,120.46353149414062,122.77999877929688,122.91999816894533,121.4000015258789,122.12000274658205,482300.0
2023-07-14,ALLE,120.42427825927734,122.73999786376952,123.04000091552734,121.8000030517578,122.6500015258789,386900.0
2023-07-17,ALLE,121.846923828125,124.19000244140624,124.58000183105467,121.87000274658205,122.5,632200.0
2023-07-18,ALLE,123.23030853271484,125.5999984741211,126.0500030517578,123.76000213623048,123.91999816894533,789900.0
2023-07-19,ALLE,123.42655181884766,125.8000030517578,126.36000061035156,125.01000213623048,125.0199966430664,935300.0
2023-07-20,ALLE,122.26880645751952,124.62000274658205,126.36000061035156,124.05999755859376,126.36000061035156,871100.0
2023-07-21,ALLE,122.82805633544922,125.19000244140624,125.68000030517578,124.58999633789062,124.94000244140624,752900.0
2023-07-24,ALLE,123.9661636352539,126.3499984741211,126.5,125.01000213623048,125.45999908447266,793200.0
2023-07-25,ALLE,124.6725845336914,127.06999969482422,128.36000061035156,125.37999725341795,125.56999969482422,1216500.0
2023-07-26,ALLE,115.08692169189452,117.3000030517578,123.43000030517578,115.5500030517578,120.44000244140624,2476200.0
2023-07-27,ALLE,113.3306884765625,115.51000213623048,120.22000122070312,114.94000244140624,118.19000244140624,1389300.0
2023-07-28,ALLE,112.82049560546876,114.98999786376952,117.0500030517578,114.38999938964844,116.97000122070312,986100.0
2023-07-03,GOOG,120.2646484375,120.55999755859376,121.0199966430664,119.70500183105467,120.31999969482422,13888300.0
2023-07-05,GOOG,122.32957458496094,122.62999725341795,123.37000274658205,120.05999755859376,120.05999755859376,17830300.0
2023-07-06,GOOG,120.6337432861328,120.93000030517578,121.1500015258789,119.25,120.63999938964844,17732500.0
2023-07-07,GOOG,119.8456802368164,120.13999938964844,121.75,120.08999633789062,120.88999938964844,20982400.0
2023-07-10,GOOG,116.5836944580078,116.87000274658205,119.06999969482422,116.63999938964844,119.06999969482422,32960100.0
2023-07-11,GOOG,117.421630859375,117.70999908447266,118.2249984741211,115.83000183105467,116.76000213623048,18286600.0
2023-07-12,GOOG,119.3269500732422,119.62000274658205,120.95999908447266,119.0,119.3000030517578,22059600.0
2023-07-13,GOOG,124.5241928100586,124.83000183105467,125.33499908447266,121.05999755859376,121.54000091552734,31535900.0
2023-07-14,GOOG,125.39205932617188,125.6999969482422,127.08999633789062,124.9000015258789,125.12999725341795,20482800.0
2023-07-17,GOOG,124.75362396240234,125.05999755859376,127.27999877929688,124.5,126.05999755859376,20675300.0
2023-07-18,GOOG,123.77603149414062,124.08000183105467,124.98999786376952,123.3000030517578,124.90499877929688,21071200.0
2023-07-19,GOOG,122.47921752929688,122.77999877929688,125.47000122070312,122.47000122070312,124.79000091552734,22313800.0
2023-07-20,GOOG,119.23717498779295,119.52999877929688,124.6999969482422,118.68499755859376,122.12000274658205,27541700.0
2023-07-21,GOOG,120.01526641845705,120.30999755859376,121.3000030517578,119.06999969482422,120.87000274658205,56498100.0
2023-07-24,GOOG,121.58141326904295,121.87999725341795,123.3499984741211,121.37999725341795,121.9260025024414,22276100.0
2023-07-25,GOOG,122.48918914794922,122.79000091552734,123.69000244140624,121.52999877929688,121.87999725341795,31820800.0
2023-07-26,GOOG,129.3423614501953,129.66000366210938,131.3699951171875,128.7100067138672,130.36000061035156,46216900.0
2023-07-27,GOOG,129.55184936523438,129.8699951171875,133.60000610351562,129.17999267578125,131.8000030517578,35931600.0
2023-07-28,GOOG,132.68414306640625,133.00999450683594,134.07000732421875,130.9199981689453,130.97000122070312,26971000.0
2023-07-03,MO,41.192291259765625,45.91999816894531,45.91999816894531,45.0,45.189998626708984,6144000.0
2023-07-05,MO,41.24612045288086,45.97999954223633,46.040000915527344,45.47999954223633,45.65999984741211,8868500.0
2023-07-06,MO,41.34479522705078,46.09000015258789,46.34000015258789,45.70000076293945,45.900001525878906,8983000.0
2023-07-07,MO,41.24612045288086,45.97999954223633,46.29999923706055,45.91999816894531,46.099998474121094,8393500.0
2023-07-10,MO,40.32216262817383,44.95000076293945,46.2599983215332,44.689998626708984,46.20000076293945,11674700.0
2023-07-11,MO,40.941123962402344,45.63999938964844,45.689998626708984,44.95000076293945,44.95000076293945,7238200.0
2023-07-12,MO,40.9859733581543,45.689998626708984,45.959999084472656,45.56999969482422,45.7400016784668,5320600.0
2023-07-13,MO,40.88730239868164,45.58000183105469,45.72999954223633,45.2400016784668,45.560001373291016,5923900.0
2023-07-14,MO,40.80657196044922,45.4900016784668,45.68000030517578,45.349998474121094,45.66999816894531,4860400.0
2023-07-17,MO,40.7078971862793,45.380001068115234,45.4900016784668,45.20000076293945,45.31999969482422,4483400.0
2023-07-18,MO,40.71686553955078,45.38999938964844,45.70000076293945,45.25,45.400001525878906,5331500.0
2023-07-19,MO,40.7078971862793,45.380001068115234,45.72999954223633,45.349998474121094,45.599998474121094,6104300.0
2023-07-20,MO,40.95906829833984,45.65999984741211,45.849998474121094,45.540000915527344,45.689998626708984,6617800.0
2023-07-21,MO,40.905242919921875,45.599998474121094,45.709999084472656,45.349998474121094,45.66999816894531,6405900.0
2023-07-24,MO,40.905242919921875,45.599998474121094,45.880001068115234,45.56999969482422,45.56999969482422,4998300.0
2023-07-25,MO,40.77965545654297,45.459999084472656,45.599998474121094,45.15999984741211,45.5,6464700.0
2023-07-26,MO,40.869361877441406,45.560001373291016,45.84000015258789,45.34000015258789,45.439998626708984,4933900.0
2023-07-27,MO,40.905242919921875,45.599998474121094,45.95000076293945,45.56999969482422,45.65999984741211,4551900.0
2023-07-28,MO,40.80657196044922,45.4900016784668,45.84000015258789,45.43000030517578,45.689998626708984,5906000.0
2023-07-03,AEP,80.22511291503906,85.31999969482422,85.37999725341797,83.87000274658203,84.18000030517578,1533400.0
2023-07-05,AEP,80.67643737792969,85.80000305175781,86.4800033569336,84.7300033569336,85.0999984741211,2950900.0
2023-07-06,AEP,80.23450469970703,85.33000183105469,85.62999725341797,84.51000213623047,85.12999725341797,2539200.0
2023-07-07,AEP,79.2566146850586,84.29000091552734,85.02999877929688,84.25,84.88999938964844,1753200.0
2023-07-10,AEP,79.30361938476562,84.33999633789062,84.91999816894531,83.5999984741211,84.30000305175781,3489000.0
2023-07-11,AEP,80.88329315185547,86.0199966430664,86.12000274658203,84.29000091552734,84.5,3293600.0
2023-07-12,AEP,82.03044891357422,87.23999786376953,87.52999877929688,85.9000015258789,86.16999816894531,3590200.0
2023-07-13,AEP,82.06805419921875,87.27999877929688,87.5199966430664,86.80000305175781,87.16000366210938,3128200.0
2023-07-14,AEP,82.01164245605469,87.22000122070312,87.58000183105469,86.33999633789062,87.05000305175781,2641600.0
2023-07-17,AEP,80.37554931640625,85.4800033569336,87.0,85.43000030517578,86.9000015258789,3161600.0
2023-07-18,AEP,79.61392211914062,84.66999816894531,86.37000274658203,84.01000213623047,85.62000274658203,3040900.0
2023-07-19,AEP,80.2721176147461,85.37000274658203,86.11000061035156,84.75,84.76000213623047,2832100.0
2023-07-20,AEP,81.6355209350586,86.81999969482422,86.93000030517578,85.2300033569336,85.55000305175781,2850700.0
2023-07-21,AEP,82.67923736572266,87.93000030517578,88.30999755859375,86.95999908447266,87.12000274658203,8462300.0
2023-07-24,AEP,82.36894989013672,87.5999984741211,88.08999633789062,86.94999694824219,87.83999633789062,2382200.0
2023-07-25,AEP,82.31253814697266,87.54000091552734,88.25,87.11000061035156,87.37000274658203,2667600.0
2023-07-26,AEP,82.37835693359375,87.61000061035156,88.8499984741211,87.19000244140625,87.47000122070312,2755700.0
2023-07-27,AEP,80.16868591308594,85.26000213623047,87.6500015258789,84.2699966430664,87.29000091552734,4837900.0
2023-07-28,AEP,80.31912994384766,85.41999816894531,86.72000122070312,85.02999877929688,85.51000213623047,3504000.0
2023-07-03,AXP,172.06472778320312,175.44000244140625,176.3300018310547,173.6999969482422,174.3000030517578,1700200.0
2023-07-05,AXP,172.19223022460938,175.57000732421875,176.57000732421875,174.0399932861328,174.3800048828125,2487800.0
2023-07-06,AXP,168.22622680664062,170.94000244140625,172.30999755859375,168.22999572753906,171.74000549316406,3157300.0
2023-07-07,AXP,167.1043243408203,169.8000030517578,171.57000732421875,168.6699981689453,169.1300048828125,2145300.0
2023-07-10,AXP,168.98397827148438,171.7100067138672,171.8300018310547,169.4499969482422,169.86000061035156,1865600.0
2023-07-11,AXP,171.86746215820312,174.63999938964844,175.5800018310547,172.32000732421875,172.5,2282400.0
2023-07-12,AXP,171.56240844726562,174.3300018310547,177.91000366210938,174.30999755859375,177.0,2305800.0
2023-07-13,AXP,171.4738311767578,174.24000549316406,176.10000610351562,173.89999389648438,175.4199981689453,2080400.0
2023-07-14,AXP,170.63731384277344,173.38999938964844,175.66000366210938,172.52000427246094,175.36000061035156,1829500.0
2023-07-17,AXP,172.60556030273438,175.38999938964844,176.25999450683594,172.83999633789062,172.94000244140625,2144100.0
2023-07-18,AXP,175.21348571777344,178.0399932861328,178.44000244140625,174.42999267578125,175.19000244140625,2687000.0
2023-07-19,AXP,174.30809020996094,177.1199951171875,178.7899932861328,176.30999755859375,178.25,2749100.0
2023-07-20,AXP,174.2982635498047,177.11000061035156,177.22000122070312,174.0500030517578,175.55999755859375,3940700.0
2023-07-21,AXP,167.51763916015625,170.22000122070312,173.33999633789062,167.4199981689453,172.1699981689453,9098400.0
2023-07-24,AXP,165.126220703125,167.7899932861328,169.0,166.92999267578125,167.58999633789062,4979900.0
2023-07-25,AXP,163.856689453125,166.5,168.9499969482422,166.4199981689453,167.35000610351562,3286700.0
2023-07-26,AXP,165.08685302734375,167.75,168.42999267578125,166.05999755859375,166.1699981689453,2352000.0
2023-07-27,AXP,161.0027618408203,163.60000610351562,168.5399932861328,163.1699981689453,168.52999877929688,3944200.0
2023-07-28,AXP,162.8036651611328,165.42999267578125,166.5800018310547,164.63999938964844,165.2899932861328,2925900.0
2023-07-03,AMT,186.94305419921875,195.0399932861328,196.32000732421875,192.66000366210935,193.3999938964844,971000.0
2023-07-05,AMT,190.1252288818359,198.36000061035156,199.32000732421875,194.82000732421875,195.0,2178900.0
2023-07-06,AMT,187.8727874755859,196.0099945068359,197.44000244140625,193.77000427246097,196.0,1605600.0
2023-07-07,AMT,187.4319000244141,195.5500030517578,197.11000061035156,191.88999938964844,194.88999938964844,1830200.0
2023-07-10,AMT,185.5149078369141,193.5500030517578,195.6300048828125,192.9499969482422,194.3500061035156,1615700.0
2023-07-11,AMT,186.52133178710935,194.6000061035156,195.02000427246097,192.6699981689453,193.63999938964844,1484200.0
2023-07-12,AMT,187.3168487548828,195.42999267578125,198.3300018310547,194.58999633789065,197.2599945068359,1649200.0
2023-07-13,AMT,188.6683349609375,196.83999633789065,196.9499969482422,192.8000030517578,195.0800018310547,1750000.0
2023-07-14,AMT,185.91749572753903,193.97000122070312,196.66000366210935,193.61000061035156,196.1000061035156,1712200.0
2023-07-17,AMT,178.5275421142578,186.2599945068359,193.2100067138672,184.8999938964844,192.92999267578125,4359800.0
2023-07-18,AMT,178.07705688476562,185.7899932861328,188.94000244140625,182.16000366210935,186.0,3090600.0
2023-07-19,AMT,181.25924682617188,189.11000061035156,193.61000061035156,188.6199951171875,189.3300018310547,3380800.0
2023-07-20,AMT,176.98439025878906,184.6499938964844,184.86000061035156,179.2100067138672,182.82000732421875,4164000.0
2023-07-21,AMT,177.2144317626953,184.88999938964844,186.0399932861328,181.61000061035156,184.9199981689453,4474200.0
2023-07-24,AMT,182.9078369140625,190.8300018310547,191.32000732421875,184.02999877929688,185.9199981689453,3420600.0
2023-07-25,AMT,179.03555297851562,186.7899932861328,191.4900054931641,186.66000366210935,191.0,2353600.0
2023-07-26,AMT,182.09310913085935,189.97999572753903,190.2400054931641,186.8500061035156,187.0399932861328,3158600.0
2023-07-27,AMT,185.20819091796875,193.22999572753903,200.80999755859375,193.19000244140625,194.4199981689453,2969600.0
2023-07-28,AMT,181.12506103515625,188.97000122070312,196.17999267578125,188.94000244140625,194.92999267578125,1714400.0
2023-07-03,AWK,139.25767517089844,143.97000122070312,144.05999755859375,141.63999938964844,142.50999450683594,511700.0
2023-07-05,AWK,140.0605010986328,144.8000030517578,146.7899932861328,142.97999572753906,143.0399932861328,1228900.0
2023-07-06,AWK,137.75840759277344,142.4199981689453,144.17999267578125,142.08999633789062,143.75999450683594,941300.0
2023-07-07,AWK,136.44293212890625,141.05999755859375,142.25999450683594,140.7100067138672,141.33999633789062,619500.0
2023-07-10,AWK,135.99798583984375,140.60000610351562,141.44000244140625,139.7100067138672,140.6300048828125,717600.0
2023-07-11,AWK,137.8647918701172,142.52999877929688,142.5500030517578,140.41000366210938,140.6199951171875,717400.0
2023-07-12,AWK,140.6795654296875,145.44000244140625,145.9600067138672,142.69000244140625,143.66000366210938,890400.0
2023-07-13,AWK,140.689208984375,145.4499969482422,145.52999877929688,144.47999572753906,145.11000061035156,823700.0
2023-07-14,AWK,141.4243621826172,146.2100067138672,146.47000122070312,144.35000610351562,145.22000122070312,762800.0
2023-07-17,AWK,139.3544158935547,144.07000732421875,145.9600067138672,144.0399932861328,145.1999969482422,756400.0
2023-07-18,AWK,137.98086547851562,142.64999389648438,145.38999938964844,141.3699951171875,143.80999755859375,1143100.0
2023-07-19,AWK,139.26734924316406,143.97999572753906,145.4499969482422,143.3699951171875,143.5500030517578,1100900.0
2023-07-20,AWK,142.13046264648438,146.94000244140625,147.4199981689453,143.1699981689453,144.0399932861328,730500.0
2023-07-21,AWK,143.94891357421875,148.82000732421875,149.35000610351562,146.94000244140625,147.44000244140625,752300.0
2023-07-24,AWK,142.88494873046875,147.72000122070312,149.0,146.6300048828125,148.9199981689453,678600.0
2023-07-25,AWK,143.41693115234375,148.27000427246094,148.57000732421875,146.82000732421875,147.3000030517578,868000.0
2023-07-26,AWK,142.94297790527344,147.77999877929688,149.39999389648438,147.0399932861328,147.50999450683594,793100.0
2023-07-27,AWK,143.62973022460938,148.49000549316406,151.22000122070312,147.3000030517578,150.60000610351562,1719000.0
2023-07-28,AWK,142.13046264648438,146.94000244140625,149.49000549316406,146.38999938964844,149.4600067138672,1018000.0
2023-07-03,AMGN,216.6840057373047,225.0099945068359,225.57000732421875,219.83999633789065,221.2100067138672,1479200.0
2023-07-05,AMGN,217.5218048095703,225.8800048828125,227.32000732421875,222.41000366210935,224.66000366210935,2440400.0
2023-07-06,AMGN,214.72911071777344,222.97999572753903,225.9900054931641,221.6999969482422,224.9199981689453,2457800.0
2023-07-07,AMGN,210.559326171875,218.6499938964844,222.16000366210935,218.44000244140625,221.86000061035156,2841500.0
2023-07-10,AMGN,216.4143524169922,224.72999572753903,224.8999938964844,218.61000061035156,219.16000366210935,2501700.0
2023-07-11,AMGN,215.57655334472656,223.86000061035156,225.5800018310547,222.27000427246097,223.8300018310547,2022200.0
2023-07-12,AMGN,217.3291931152344,225.67999267578125,227.32000732421875,224.08999633789065,225.1699981689453,2619500.0
2023-07-13,AMGN,219.23594665527344,227.66000366210935,228.1199951171875,225.0,225.8500061035156,1803600.0
2023-07-14,AMGN,219.0144195556641,227.42999267578125,228.66000366210935,225.9600067138672,227.83999633789065,2044000.0
2023-07-17,AMGN,219.4092712402344,227.83999633789065,228.6000061035156,224.33999633789065,226.8699951171875,2049200.0
2023-07-18,AMGN,223.9642639160156,232.57000732421875,234.07000732421875,227.3999938964844,227.7899932861328,2621200.0
2023-07-19,AMGN,223.4635009765625,232.0500030517578,234.5500030517578,231.9900054931641,232.97999572753903,2047200.0
2023-07-20,AMGN,224.5998382568359,233.22999572753903,238.47999572753903,232.91000366210935,233.80999755859375,3741300.0
2023-07-21,AMGN,226.13101196289065,234.82000732421875,236.3800048828125,232.77999877929688,233.77000427246097,9381100.0
2023-07-24,AMGN,226.7088165283203,235.4199981689453,236.1300048828125,233.9199981689453,235.0,1771300.0
2023-07-25,AMGN,226.60287475585935,235.30999755859375,236.57000732421875,234.27999877929688,234.36000061035156,1325600.0
2023-07-26,AMGN,226.5065765380859,235.2100067138672,235.7400054931641,232.44000244140625,233.9499969482422,1576800.0
2023-07-27,AMGN,227.31549072265625,236.0500030517578,238.47999572753903,234.30999755859375,234.47999572753903,2439600.0
2023-07-28,AMGN,227.6236572265625,236.3699951171875,238.17999267578125,235.08999633789065,236.82000732421875,1889500.0
2023-07-03,ANSS,326.95001220703125,326.95001220703125,328.79998779296875,320.9800109863281,327.8399963378906,238200.0
2023-07-05,ANSS,323.9200134277344,323.9200134277344,325.94000244140625,320.1099853515625,323.8599853515625,443000.0
2023-07-06,ANSS,321.3900146484375,321.3900146484375,321.95001220703125,317.25,319.54998779296875,331000.0
2023-07-07,ANSS,320.1700134277344,320.1700134277344,324.2300109863281,319.4100036621094,320.7799987792969,245300.0
2023-07-10,ANSS,332.2099914550781,332.2099914550781,332.9700012207031,320.9100036621094,320.9100036621094,589800.0
2023-07-11,ANSS,333.7200012207031,333.7200012207031,334.5799865722656,330.260009765625,332.5199890136719,341300.0
2023-07-12,ANSS,336.8500061035156,336.8500061035156,339.19000244140625,334.4200134277344,338.79998779296875,366100.0
2023-07-13,ANSS,347.2699890136719,347.2699890136719,347.5400085449219,340.0199890136719,340.510009765625,361200.0
2023-07-14,ANSS,344.25,344.25,348.3800048828125,343.4100036621094,346.5199890136719,322100.0
2023-07-17,ANSS,347.8299865722656,347.8299865722656,348.7099914550781,342.1400146484375,342.1400146484375,347200.0
2023-07-18,ANSS,348.9800109863281,348.9800109863281,350.2300109863281,344.0199890136719,346.07000732421875,455700.0
2023-07-19,ANSS,348.80999755859375,348.80999755859375,351.2300109863281,345.57000732421875,350.9700012207031,327700.0
2023-07-20,ANSS,340.5,340.5,347.8900146484375,339.6000061035156,345.760009765625,372400.0
2023-07-21,ANSS,341.760009765625,341.760009765625,345.30999755859375,340.9700012207031,343.1300048828125,1426200.0
2023-07-24,ANSS,339.8399963378906,339.8399963378906,344.760009765625,336.92999267578125,343.19000244140625,421800.0
2023-07-25,ANSS,344.1700134277344,344.1700134277344,344.7799987792969,338.9800109863281,338.9800109863281,280300.0
2023-07-26,ANSS,338.4800109863281,338.4800109863281,342.29998779296875,336.8500061035156,341.739990234375,354100.0
2023-07-27,ANSS,334.3299865722656,334.3299865722656,345.0899963378906,332.9700012207031,343.1000061035156,379400.0
2023-07-28,ANSS,338.2300109863281,338.2300109863281,341.6199951171875,335.7799987792969,337.9700012207031,424200.0
2023-07-03,AON,334.5556945800781,338.69000244140625,341.9100036621094,334.8599853515625,341.9100036621094,376100.0
